LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
13,2024-02-02 09:39:25,0.0,1015.74,29.56,52.66,24494.17,122.22
13,2024-02-02 09:40:26,1.65,1015.73,29.44,52.15,25454.17,132.32
13,2024-02-02 09:41:26,0.52,1015.72,29.36,52.5,25945.0,137.85
13,2024-02-02 09:42:26,2.26,1015.69,29.06,51.47,25988.33,138.51
13,2024-02-02 09:43:26,2.0,1015.67,29.04,52.84,26862.5,147.97
13,2024-02-02 09:44:26,0.44,1015.62,29.26,51.98,28490.83,165.12
13,2024-02-02 09:45:26,0.0,1015.6,29.59,51.53,30345.0,188.06
13,2024-02-02 09:46:27,0.0,1015.63,30.15,50.44,32470.83,215.53
13,2024-02-02 09:47:27,0.17,1015.65,30.73,48.62,35115.0,254.97
13,2024-02-02 09:48:27,0.0,1015.74,31.33,47.51,40747.5,340.77
13,2024-02-02 09:49:27,1.05,1015.75,32.41,44.26,67770.94,986.14
13,2024-02-02 09:50:27,1.74,1015.77,33.65,41.25,67711.64,978.34
13,2024-02-02 09:51:27,1.13,1015.82,34.62,38.96,57458.67,686.62
13,2024-02-02 09:52:27,1.92,1015.78,34.86,38.21,48878.59,493.32
13,2024-02-02 09:53:27,0.52,1015.78,34.63,39.08,42830.31,373.18
13,2024-02-02 09:54:27,0.7,1015.8,34.48,38.57,46269.53,434.4
13,2024-02-02 09:55:27,0.52,1015.79,34.48,39.87,43973.12,395.16
13,2024-02-02 09:56:28,0.78,1015.76,34.58,38.96,45121.33,418.0
13,2024-02-02 09:57:28,0.7,1015.69,34.18,39.65,43284.92,383.15
13,2024-02-02 09:58:28,1.65,1015.6,33.97,39.82,43987.5,399.53
13,2024-02-02 09:59:28,0.7,1015.57,33.92,40.39,46742.11,443.98
13,2024-02-02 10:00:28,0.61,1015.51,33.92,39.71,54598.04,606.39
13,2024-02-02 10:01:28,0.0,1015.55,34.55,39.49,58484.68,695.31
13,2024-02-02 10:02:28,0.0,1015.5,36.29,36.87,68520.23,971.27
13,2024-02-02 10:03:28,0.0,1015.53,37.31,34.74,59573.59,727.5
13,2024-02-02 10:04:28,0.0,1015.49,38.05,32.38,58818.9,704.44
13,2024-02-02 10:05:29,0.0,1015.53,38.43,32.52,49724.92,505.61
13,2024-02-02 10:06:29,0.0,1015.53,38.56,32.51,47705.23,472.11
13,2024-02-02 10:07:29,0.0,1015.53,38.62,30.94,46918.2,451.52
13,2024-02-02 10:08:29,0.61,1015.51,38.22,31.76,47769.92,471.31
13,2024-02-02 10:09:29,0.52,1015.49,37.61,32.47,47829.22,472.28
13,2024-02-02 10:10:29,0.26,1015.51,37.06,33.74,49680.0,502.78
13,2024-02-02 10:11:29,0.0,1015.54,37.23,33.85,54096.71,599.91
13,2024-02-02 10:12:29,0.61,1015.53,37.58,32.12,58693.12,712.75
13,2024-02-02 10:13:29,0.52,1015.54,38.0,32.04,55410.23,632.74
13,2024-02-02 10:14:29,0.0,1015.6,38.74,30.73,65478.12,891.27
13,2024-02-02 10:15:30,0.0,1015.55,39.43,29.24,75802.97,1214.09
13,2024-02-02 10:16:30,0.26,1015.5,39.19,29.58,47780.7,471.47
13,2024-02-02 10:17:30,0.0,1015.46,38.32,30.04,49568.59,508.62
13,2024-02-02 10:18:30,0.0,1015.38,37.59,31.88,68969.45,990.23
13,2024-02-02 10:19:30,0.17,1015.38,37.17,32.56,56910.62,678.57
13,2024-02-02 10:20:30,0.0,1015.28,37.38,32.05,72437.42,1102.39
13,2024-02-02 10:21:30,0.0,1015.33,38.06,31.75,69522.89,1015.04
13,2024-02-02 10:22:30,0.0,1015.32,38.97,30.71,61528.59,792.29
13,2024-02-02 10:23:30,0.96,1015.31,39.33,29.12,54317.73,616.59
13,2024-02-02 10:24:30,0.44,1015.33,39.32,29.08,53122.81,590.13
13,2024-02-02 10:25:31,0.0,1015.36,39.37,29.65,54939.45,628.91
13,2024-02-02 10:26:31,0.0,1015.31,39.32,29.73,53342.03,595.92
13,2024-02-02 10:27:31,0.0,1015.34,39.45,29.41,64809.68,881.54
13,2024-02-02 10:28:31,0.0,1015.21,38.91,29.4,56238.59,665.57
13,2024-02-02 10:29:31,0.26,1015.14,38.32,31.26,56405.7,667.49
13,2024-02-02 10:30:31,0.0,1015.13,38.63,30.78,69118.59,1030.84
13,2024-02-02 10:31:31,0.0,1015.1,38.18,30.73,57133.43,679.05
13,2024-02-02 10:32:32,0.61,1015.04,37.63,32.29,90923.67,1724.03
13,2024-02-02 10:33:32,0.0,1015.1,39.02,30.4,71601.88,1088.14
13,2024-02-02 10:34:32,0.0,1015.15,39.9,29.37,106723.59,2079.98
13,2024-02-02 10:35:32,0.0,1015.19,41.45,27.5,87647.97,1599.46
13,2024-02-02 10:36:32,0.0,1015.18,43.33,24.61,64748.59,883.53
13,2024-02-02 10:37:32,0.44,1015.17,43.79,23.04,70383.59,1052.06
13,2024-02-02 10:38:32,0.17,1015.12,43.97,23.75,86880.7,1576.51
13,2024-02-02 10:39:32,0.0,1015.11,45.43,21.62,94402.42,1765.61
13,2024-02-02 10:40:32,0.0,1015.02,46.01,20.67,74029.45,1152.02
13,2024-02-02 10:41:32,0.0,1015.01,45.19,20.82,46752.89,465.84
13,2024-02-02 10:42:32,0.78,1014.92,43.14,23.87,51209.14,553.72
13,2024-02-02 10:43:32,0.44,1014.88,42.15,25.15,50952.18,549.7
13,2024-02-02 10:44:32,0.44,1014.84,40.9,26.32,50794.06,548.84
13,2024-02-02 10:45:32,0.52,1014.82,39.84,28.4,57313.12,689.93
13,2024-02-02 10:46:32,0.61,1014.78,39.56,28.41,52247.73,576.58
13,2024-02-02 10:47:32,0.17,1014.78,39.54,28.4,59047.11,730.5
13,2024-02-02 10:48:32,1.39,1014.67,38.56,29.98,71303.59,1058.68
13,2024-02-02 10:49:32,0.17,1014.71,39.64,28.83,82521.48,1411.49
13,2024-02-02 10:50:32,0.0,1014.7,41.43,26.61,89432.27,1607.49
13,2024-02-02 10:51:32,0.0,1014.75,41.99,25.91,52210.0,573.2
13,2024-02-02 10:52:32,0.17,1014.75,42.07,25.47,57776.71,687.98
13,2024-02-02 10:53:32,0.26,1014.75,41.87,25.82,68543.59,969.41
13,2024-02-02 10:54:32,0.52,1014.68,41.49,25.39,57949.21,693.94
13,2024-02-02 10:55:32,1.05,1014.66,40.47,26.93,50373.59,524.06
13,2024-02-02 10:56:32,0.0,1014.67,40.17,27.9,65990.23,908.2
13,2024-02-02 10:57:32,0.0,1014.62,40.62,27.46,68002.73,966.87
13,2024-02-02 10:58:32,0.0,1014.61,41.13,26.48,60843.98,777.0
13,2024-02-02 10:59:32,0.0,1014.57,41.55,25.28,67077.34,936.97
13,2024-02-02 11:00:32,0.0,1014.58,41.47,25.41,53412.11,584.19
13,2024-02-02 11:01:32,0.0,1014.61,41.6,25.98,76444.45,1206.86
13,2024-02-02 11:02:32,0.0,1014.64,42.22,24.75,82503.52,1387.59
13,2024-02-02 11:03:32,0.0,1014.6,42.28,24.73,79299.69,1275.41
13,2024-02-02 11:04:32,0.7,1014.57,41.08,25.51,52418.43,558.71
13,2024-02-02 11:05:32,0.44,1014.5,39.95,27.25,55861.25,632.36
13,2024-02-02 11:06:32,0.0,1014.51,39.37,27.64,56869.29,655.83
13,2024-02-02 11:07:32,0.0,1014.46,39.14,28.44,50474.21,518.89
13,2024-02-02 11:08:32,0.0,1014.41,39.05,28.79,50513.75,518.22
13,2024-02-02 11:09:32,0.17,1014.35,38.54,29.67,49778.82,503.61
13,2024-02-02 11:10:32,0.44,1014.34,38.29,30.15,56312.26,637.23
13,2024-02-02 11:11:31,0.44,1014.34,38.41,30.2,58281.64,683.41
13,2024-02-02 11:12:32,0.0,1014.31,38.28,30.28,69062.89,979.04
13,2024-02-02 11:13:32,0.0,1014.29,38.89,29.08,59737.11,726.8
13,2024-02-02 11:14:31,0.17,1014.19,36.7,31.89,61920.31,774.0
13,2024-02-02 11:15:32,1.65,1014.19,34.97,35.43,59573.59,722.1
13,2024-02-02 11:16:32,0.44,1014.18,35.13,35.5,117758.2,2285.88
13,2024-02-02 11:17:31,1.05,1014.14,36.24,33.72,117758.2,2225.04
13,2024-02-02 11:18:31,0.87,1014.13,37.53,31.57,117758.2,2200.06
13,2024-02-02 11:19:31,1.57,1014.12,37.96,30.41,66791.64,900.95
13,2024-02-02 11:20:31,0.44,1014.19,38.29,30.53,64216.71,827.7
13,2024-02-02 11:21:31,0.0,1014.21,39.16,29.69,58529.61,682.73
13,2024-02-02 11:22:32,1.05,1014.19,38.02,29.87,54612.42,584.64
13,2024-02-02 11:23:32,1.39,1014.14,37.31,30.87,45886.8,419.52
13,2024-02-02 11:24:32,0.17,1014.14,37.2,31.55,42814.14,364.62
13,2024-02-02 11:25:32,0.61,1014.09,36.68,32.15,41802.5,350.09
13,2024-02-02 11:26:32,0.61,1014.1,36.22,33.62,40533.91,326.93
13,2024-02-02 11:27:32,0.26,1014.05,36.44,33.73,39464.77,309.37
13,2024-02-02 11:28:32,0.44,1014.03,36.01,34.69,38775.0,301.07
13,2024-02-02 11:29:32,0.17,1014.04,35.69,35.72,37304.16,279.19
13,2024-02-02 11:30:32,0.17,1014.02,35.13,36.81,35361.66,251.84
13,2024-02-02 11:31:32,0.0,1013.99,35.1,37.13,34041.66,234.3
13,2024-02-02 11:32:32,0.0,1013.96,35.0,37.22,31625.0,203.17
13,2024-02-02 11:33:32,0.87,1013.94,34.3,38.6,30107.5,186.18
13,2024-02-02 11:34:32,0.78,1013.94,33.69,40.05,29429.17,177.96
13,2024-02-02 11:35:32,0.78,1013.93,33.32,40.9,29046.67,173.14
13,2024-02-02 11:36:32,0.44,1013.94,33.31,41.05,42017.5,352.04
13,2024-02-02 11:37:32,0.52,1013.89,33.6,40.69,78562.97,1215.51
13,2024-02-02 11:38:31,0.17,1013.91,34.72,38.36,43453.83,379.74
13,2024-02-02 11:39:31,0.0,1013.9,34.86,37.96,39734.3,323.31
13,2024-02-02 11:40:31,0.44,1013.85,34.55,38.53,36525.83,274.61
13,2024-02-02 11:41:31,0.35,1013.84,34.27,39.24,29726.67,189.18
13,2024-02-02 11:42:31,0.78,1013.8,33.55,40.77,26757.5,155.21
13,2024-02-02 11:43:31,0.52,1013.83,33.17,41.07,26566.67,150.02
13,2024-02-02 11:44:31,0.0,1013.82,32.89,41.83,22468.33,111.05
13,2024-02-02 11:45:31,0.0,1013.8,32.33,42.54,20833.33,95.55
13,2024-02-02 11:46:32,1.39,1013.73,31.12,45.76,20112.5,89.71
13,2024-02-02 11:47:32,0.52,1013.77,31.25,45.87,19955.83,87.28
13,2024-02-02 11:48:32,0.26,1013.7,31.43,45.37,20527.5,92.16
13,2024-02-02 11:49:32,0.35,1013.71,31.44,45.29,21338.33,99.75
13,2024-02-02 11:50:32,0.0,1013.73,31.64,44.37,22238.33,106.89
13,2024-02-02 11:51:32,0.0,1013.71,31.85,44.18,22567.5,108.06
13,2024-02-02 11:52:32,0.0,1013.73,31.93,44.06,22788.33,110.47
13,2024-02-02 11:53:32,0.0,1013.69,31.96,44.43,23080.0,112.86
13,2024-02-02 11:54:32,0.0,1013.69,32.15,43.57,23073.33,113.06
13,2024-02-02 11:55:32,0.0,1013.69,32.25,43.46,22491.67,108.56
13,2024-02-02 11:56:32,0.0,1013.66,32.12,43.2,21101.67,95.73
13,2024-02-02 11:57:32,0.0,1013.62,32.0,43.82,20020.0,86.83
13,2024-02-02 11:58:32,1.13,1013.58,31.32,45.45,19551.67,83.13
13,2024-02-02 11:59:32,2.44,1013.59,29.97,48.43,18878.33,77.51
13,2024-02-02 12:00:32,0.7,1013.59,29.69,49.64,18162.5,71.83
13,2024-02-02 12:01:32,0.61,1013.59,29.67,49.38,17596.67,67.54
13,2024-02-02 12:02:31,1.74,1013.57,29.17,50.84,17156.67,64.14
13,2024-02-02 12:03:31,0.87,1013.55,29.3,50.92,16577.5,59.62
13,2024-02-02 12:04:31,0.78,1013.57,29.53,50.38,15926.67,55.8
13,2024-02-02 12:05:31,0.0,1013.53,29.57,50.12,15323.33,51.27
13,2024-02-02 12:06:31,0.61,1013.56,29.31,50.88,14804.17,48.1
13,2024-02-02 12:07:31,0.7,1013.52,29.26,51.04,14177.5,44.55
13,2024-02-02 12:08:31,0.7,1013.52,29.21,51.13,13699.17,41.04
13,2024-02-02 12:09:31,0.0,1013.52,29.38,50.64,13227.5,38.28
13,2024-02-02 12:10:31,0.87,1013.46,29.45,50.35,12754.17,35.73
13,2024-02-02 12:11:31,0.17,1013.44,29.27,50.94,12340.83,33.84
13,2024-02-02 12:12:31,0.0,1013.4,29.27,50.66,11987.5,31.91
13,2024-02-02 12:13:31,0.26,1013.4,29.15,50.63,11704.17,30.68
13,2024-02-02 12:14:31,0.0,1013.41,29.24,49.74,11580.83,30.47
13,2024-02-02 12:15:31,0.0,1013.37,29.33,49.33,11665.0,30.64
13,2024-02-02 12:16:32,0.26,1013.4,29.42,49.23,11870.0,31.86
13,2024-02-02 12:17:32,0.0,1013.39,29.56,49.02,11965.83,32.72
13,2024-02-02 12:18:32,0.0,1013.36,29.66,48.75,11936.67,32.72
13,2024-02-02 12:19:32,0.0,1013.36,29.47,48.77,11988.33,33.44
13,2024-02-02 12:20:32,0.52,1013.29,29.08,50.06,12028.33,32.72
13,2024-02-02 12:21:32,0.0,1013.32,29.32,49.44,12085.0,32.68
13,2024-02-02 12:22:32,0.0,1013.31,29.57,49.09,12251.67,33.33
13,2024-02-02 12:23:31,0.0,1013.31,29.66,48.48,12443.33,34.32
13,2024-02-02 12:24:31,0.44,1013.28,29.08,49.01,12612.5,35.28
13,2024-02-02 12:25:32,0.96,1013.32,28.98,49.76,12793.33,36.43
13,2024-02-02 12:26:31,0.0,1013.31,29.08,49.93,13128.33,37.77
13,2024-02-02 12:27:32,0.0,1013.32,29.4,50.01,13364.17,39.18
13,2024-02-02 12:28:32,0.0,1013.3,29.6,49.18,13539.17,39.6
13,2024-02-02 12:29:32,0.0,1013.35,29.77,48.68,13518.33,40.2
13,2024-02-02 12:30:31,0.17,1013.31,29.85,47.78,13558.33,40.51
13,2024-02-02 12:31:31,0.35,1013.31,29.88,48.33,13646.67,40.8
13,2024-02-02 12:32:31,0.0,1013.29,30.1,47.79,13898.33,42.41
13,2024-02-02 12:33:32,0.0,1013.28,29.92,47.78,14224.17,44.73
13,2024-02-02 12:34:32,0.87,1013.27,29.71,47.92,14533.33,46.59
13,2024-02-02 12:35:32,0.0,1013.21,29.42,48.55,14812.5,48.18
13,2024-02-02 12:36:32,0.0,1013.2,29.51,48.99,15142.5,49.84
13,2024-02-02 12:37:31,0.0,1013.23,29.87,48.28,15440.83,51.4
13,2024-02-02 12:38:31,0.0,1013.28,29.95,47.9,15598.33,52.71
13,2024-02-02 12:39:32,0.17,1013.28,29.8,48.55,15763.33,53.18
13,2024-02-02 12:40:32,0.87,1013.27,29.83,48.66,16139.17,55.94
13,2024-02-02 12:41:32,0.78,1013.27,29.69,49.19,16443.33,58.55
13,2024-02-02 12:42:32,0.17,1013.21,29.78,49.28,16594.17,59.33
13,2024-02-02 12:43:32,0.0,1013.22,29.94,48.91,16724.17,59.99
13,2024-02-02 12:44:32,0.0,1013.2,30.24,47.68,16735.0,60.68
13,2024-02-02 12:45:32,0.0,1013.25,30.24,47.18,16779.17,60.82
13,2024-02-02 12:46:31,0.0,1013.2,30.21,47.49,16795.0,61.86
13,2024-02-02 12:47:31,0.0,1013.24,30.46,47.18,16810.0,61.12
13,2024-02-02 12:48:31,0.0,1013.24,30.65,46.58,16986.67,62.46
13,2024-02-02 12:49:32,0.0,1013.17,30.92,45.93,17230.83,64.14
13,2024-02-02 12:50:32,0.0,1013.16,30.87,45.14,17424.17,65.76
13,2024-02-02 12:51:32,0.0,1013.15,30.95,45.08,17451.67,65.76
13,2024-02-02 12:52:32,0.0,1013.22,30.62,46.39,17160.83,62.84
13,2024-02-02 12:53:32,0.7,1013.21,30.09,50.18,17088.33,62.54
13,2024-02-02 12:54:31,0.61,1013.16,29.59,52.37,17140.83,62.6
13,2024-02-02 12:55:31,2.44,1013.13,29.2,53.45,17158.33,62.69
13,2024-02-02 12:56:31,1.31,1013.08,29.11,54.94,17151.67,62.84
13,2024-02-02 12:57:32,3.4,1013.07,28.38,57.53,17120.83,62.84
13,2024-02-02 12:58:32,5.23,1013.08,27.54,60.2,17090.0,62.84
13,2024-02-02 12:59:32,5.4,1013.13,27.2,61.63,17031.67,62.69
13,2024-02-02 13:00:32,3.75,1013.1,27.07,62.28,16905.0,61.95
13,2024-02-02 13:01:32,3.05,1013.13,27.16,62.37,16724.17,60.74
13,2024-02-02 13:02:32,2.87,1013.05,27.25,61.83,16570.0,59.33
13,2024-02-02 13:03:31,1.57,1013.1,27.42,61.48,16608.33,59.41
13,2024-02-02 13:04:31,2.09,1013.02,27.32,61.86,16850.83,61.12
13,2024-02-02 13:05:31,0.78,1013.06,27.51,61.19,17184.17,63.2
13,2024-02-02 13:06:32,0.26,1013.07,27.66,60.76,17171.67,62.99
13,2024-02-02 13:07:32,1.22,1013.08,27.76,60.52,17220.83,64.05
13,2024-02-02 13:08:32,1.83,1013.08,27.75,60.68,17219.17,62.99
13,2024-02-02 13:09:32,3.57,1013.05,27.38,61.81,17303.33,63.99
13,2024-02-02 13:10:32,3.48,1013.06,27.24,62.4,17474.17,64.44
13,2024-02-02 13:11:32,2.09,1013.04,27.38,62.26,18026.67,68.16
13,2024-02-02 13:12:32,3.92,1013.05,27.14,62.63,17610.0,65.66
13,2024-02-02 13:13:32,3.4,1013.04,27.15,62.87,17595.0,65.15
13,2024-02-02 13:14:31,1.65,1013.04,27.14,63.03,17540.0,64.05
13,2024-02-02 13:15:31,0.87,1013.03,27.38,62.31,17046.67,60.68
13,2024-02-02 13:16:32,0.26,1013.05,27.75,61.06,17314.17,62.01
13,2024-02-02 13:17:32,4.36,1012.96,27.14,62.58,17324.17,62.1
13,2024-02-02 13:18:32,3.92,1013.07,26.79,64.14,16680.0,57.74
13,2024-02-02 13:19:32,2.87,1013.03,26.68,64.66,16344.17,55.94
13,2024-02-02 13:20:31,2.26,1013.04,26.8,64.37,15707.5,52.09
13,2024-02-02 13:21:31,0.87,1013.04,27.11,63.43,15343.33,49.37
13,2024-02-02 13:22:31,1.57,1013.02,27.12,63.33,14745.83,46.16
13,2024-02-02 13:23:31,1.92,1013.02,26.94,63.75,13904.17,40.75
13,2024-02-02 13:24:32,1.65,1013.04,26.9,63.92,13518.33,38.23
13,2024-02-02 13:25:32,2.44,1013.03,26.61,65.01,13225.83,36.48
13,2024-02-02 13:26:32,2.7,1013.04,26.6,65.24,12794.17,34.17
13,2024-02-02 13:27:32,2.44,1013.03,26.51,65.7,12362.5,31.91
13,2024-02-02 13:28:32,1.05,1013.02,26.5,65.53,12010.83,30.43
13,2024-02-02 13:29:32,2.44,1013.0,26.45,65.78,11725.83,29.17
13,2024-02-02 13:30:32,2.26,1012.98,26.36,66.17,11568.33,28.26
13,2024-02-02 13:31:31,4.7,1013.05,26.11,67.1,11458.33,28.06
13,2024-02-02 13:32:31,6.1,1013.02,25.64,68.71,11325.83,26.95
13,2024-02-02 13:33:31,3.92,1013.01,25.56,69.23,11179.17,26.07
13,2024-02-02 13:34:32,4.7,1013.01,25.47,69.65,11134.17,25.98
13,2024-02-02 13:35:32,3.22,1012.96,25.49,69.57,11234.17,26.11
13,2024-02-02 13:36:32,6.36,1012.93,25.2,70.43,11338.33,26.85
13,2024-02-02 13:37:32,5.84,1012.98,25.07,70.96,11239.17,26.07
13,2024-02-02 13:38:31,6.88,1012.92,24.94,71.35,11142.5,25.63
13,2024-02-02 13:39:31,6.36,1012.91,24.8,71.96,10745.83,23.55
13,2024-02-02 13:40:31,2.87,1012.98,24.91,71.79,10143.33,21.17
13,2024-02-02 13:41:32,2.26,1013.02,24.95,71.51,9150.83,17.05
13,2024-02-02 13:42:32,3.14,1013.0,24.9,71.63,9252.5,17.52
13,2024-02-02 13:43:32,3.83,1013.07,24.87,71.84,8728.33,15.32
13,2024-02-02 13:44:32,0.26,1013.09,25.04,71.24,7491.67,11.33
13,2024-02-02 13:45:32,1.22,1013.09,25.13,70.86,6158.33,8.4
13,2024-02-02 13:46:31,0.96,1013.02,25.19,70.68,5303.33,6.32
13,2024-02-02 13:47:31,2.79,1013.02,25.15,70.96,4681.67,5.22
13,2024-02-02 13:48:31,2.09,1013.05,24.93,71.89,4254.17,4.3
13,2024-02-02 13:49:32,1.65,1012.98,24.86,72.3,3985.83,4.1
13,2024-02-02 13:50:32,0.87,1012.97,24.78,72.77,3745.0,3.69
13,2024-02-02 13:51:32,1.31,1012.94,24.75,73.06,3538.33,3.38
13,2024-02-02 13:52:32,0.44,1012.91,24.87,72.78,3520.0,3.31
13,2024-02-02 13:53:32,1.57,1012.86,24.85,72.8,3490.0,3.37
13,2024-02-02 13:54:31,1.31,1012.88,24.76,73.34,3523.33,3.41
13,2024-02-02 13:55:31,0.96,1012.89,24.86,73.03,3850.83,4.08
13,2024-02-02 13:56:31,2.61,1012.86,24.82,73.13,4029.17,4.26
13,2024-02-02 13:57:32,3.75,1012.86,24.67,73.65,4155.0,4.56
13,2024-02-02 13:58:32,3.92,1012.92,24.64,73.75,4190.0,4.58
13,2024-02-02 13:59:32,2.7,1012.9,24.67,73.85,4230.83,4.66
13,2024-02-02 14:00:32,3.48,1012.92,24.69,73.62,4281.67,4.66
13,2024-02-02 14:01:31,3.92,1012.9,24.58,73.98,4275.83,4.65
13,2024-02-02 14:02:31,3.48,1012.97,24.55,74.16,4293.33,4.7
13,2024-02-02 14:03:31,3.48,1012.92,24.59,73.95,4403.33,4.73
13,2024-02-02 14:04:32,4.53,1012.91,24.54,74.09,4654.17,5.31
13,2024-02-02 14:05:32,3.22,1012.89,24.57,74.07,5065.83,6.19
13,2024-02-02 14:06:32,4.36,1012.89,24.51,74.21,5485.0,7.26
13,2024-02-02 14:07:31,2.61,1012.88,24.63,74.06,5965.0,8.46
13,2024-02-02 14:08:31,3.31,1012.84,24.65,74.9,6504.17,9.84
13,2024-02-02 14:09:31,2.53,1012.85,24.68,76.06,6869.17,10.94
13,2024-02-02 14:10:31,2.0,1012.86,24.72,75.04,7195.83,11.85
13,2024-02-02 14:11:31,0.78,1012.84,24.83,76.01,7568.33,12.82
13,2024-02-02 14:12:32,2.26,1012.85,24.67,75.58,7797.5,13.51
13,2024-02-02 14:13:32,5.49,1012.79,24.38,76.22,7792.5,13.87
13,2024-02-02 14:14:32,3.66,1012.87,24.29,77.17,7387.5,12.14
13,2024-02-02 14:15:32,4.53,1012.88,24.09,77.42,7142.5,11.81
13,2024-02-02 14:16:32,5.66,1012.8,23.97,77.79,7292.5,12.12
13,2024-02-02 14:17:32,6.01,1012.93,23.85,77.67,7420.83,12.55
13,2024-02-02 14:18:31,4.18,1012.9,23.84,78.27,7300.0,12.01
13,2024-02-02 14:19:31,2.26,1012.92,23.91,78.53,7145.0,11.37
13,2024-02-02 14:20:31,3.57,1012.93,23.91,78.23,7030.0,11.14
13,2024-02-02 14:21:32,2.61,1012.91,23.94,78.12,6870.83,10.48
13,2024-02-02 14:22:32,2.26,1012.91,23.9,78.96,6626.67,9.66
13,2024-02-02 14:23:32,2.96,1012.93,23.87,79.16,6395.83,9.08
13,2024-02-02 14:24:32,3.66,1012.96,23.8,78.94,6494.17,9.2
13,2024-02-02 14:25:32,2.0,1012.95,23.77,79.61,6475.83,9.08
13,2024-02-02 14:26:31,2.53,1012.91,23.74,79.42,5806.67,7.36
13,2024-02-02 14:27:31,1.74,1012.94,23.71,80.16,5083.33,5.98
13,2024-02-02 14:28:31,2.0,1012.94,23.64,80.14,4930.83,5.9
13,2024-02-02 14:29:31,4.27,1012.97,23.51,79.63,4589.17,6.05
13,2024-02-02 14:30:32,2.18,1012.94,23.51,80.93,5073.33,6.7
13,2024-02-02 14:31:32,0.96,1012.96,23.55,82.01,5355.83,7.38
13,2024-02-02 14:32:32,3.22,1012.93,23.51,81.58,5496.67,7.7
13,2024-02-02 14:33:32,1.39,1012.9,23.52,82.7,5479.17,8.06
13,2024-02-02 14:34:32,1.48,1012.96,23.51,82.84,5697.5,7.99
13,2024-02-02 14:35:32,0.44,1012.97,23.54,82.64,5952.5,8.6
13,2024-02-02 14:36:32,2.53,1012.92,23.46,82.71,5281.67,9.16
13,2024-02-02 14:37:31,2.53,1012.95,23.41,83.17,5380.83,9.54
13,2024-02-02 14:38:31,0.78,1012.95,23.43,83.21,5228.33,9.11
13,2024-02-02 14:39:31,1.48,1012.95,23.4,83.51,5020.0,8.93
13,2024-02-02 14:40:31,2.09,1012.94,23.38,83.86,4997.5,8.62
13,2024-02-02 14:41:32,2.87,1012.97,23.32,82.85,4997.5,8.68
13,2024-02-02 14:42:32,3.05,1012.97,23.25,83.01,5075.0,8.68
13,2024-02-02 14:43:32,1.65,1012.95,23.21,84.11,4985.83,9.05
13,2024-02-02 14:44:32,1.39,1012.92,23.19,84.59,4980.83,9.02
13,2024-02-02 14:45:31,1.83,1012.92,23.19,84.52,4920.0,8.57
13,2024-02-02 14:46:31,3.14,1012.9,23.12,84.14,6631.67,8.49
13,2024-02-02 14:47:31,1.57,1012.92,23.1,85.2,6511.67,8.43
13,2024-02-02 14:48:31,2.61,1012.97,23.07,84.95,6404.17,8.29
13,2024-02-02 14:49:31,3.48,1012.91,22.99,84.15,6311.67,8.18
13,2024-02-02 14:50:32,1.74,1012.93,22.96,84.93,6253.33,7.88
13,2024-02-02 14:51:32,2.61,1012.93,22.95,85.42,6254.17,7.86
13,2024-02-02 14:52:32,2.7,1012.89,22.92,84.99,5649.17,7.94
13,2024-02-02 14:53:32,3.31,1012.98,22.89,85.54,5672.5,7.94
13,2024-02-02 14:54:32,2.87,1012.93,22.86,85.96,5692.5,8.27
13,2024-02-02 14:55:32,2.53,1012.95,22.85,86.22,5710.0,7.99
13,2024-02-02 14:56:31,2.96,1012.93,22.82,85.96,5489.17,7.99
13,2024-02-02 14:57:31,3.57,1012.97,22.82,86.52,5495.0,8.29
13,2024-02-02 14:58:31,3.57,1012.96,22.79,85.93,5487.5,7.86
13,2024-02-02 14:59:31,3.66,1012.98,22.78,86.03,4990.83,7.47
13,2024-02-02 15:00:32,2.09,1012.99,22.77,86.33,4962.5,7.44
13,2024-02-02 15:01:32,2.18,1012.98,22.79,87.15,4964.17,7.44
13,2024-02-02 15:02:32,2.96,1012.96,22.79,86.78,5265.0,7.38
13,2024-02-02 15:03:31,2.26,1012.98,22.8,86.59,5279.17,7.44
13,2024-02-02 15:04:31,2.44,1012.97,22.84,86.46,5325.0,7.52
13,2024-02-02 15:05:31,1.74,1013.01,22.87,86.14,5416.67,8.29
13,2024-02-02 15:06:31,2.61,1013.02,22.87,86.36,5552.5,8.43
13,2024-02-02 15:07:31,2.18,1012.98,22.87,86.63,5664.17,8.6
13,2024-02-02 15:08:32,1.83,1013.03,22.9,86.71,5795.83,8.66
13,2024-02-02 15:09:32,2.0,1013.01,22.93,86.34,5820.0,8.68
13,2024-02-02 15:10:32,0.87,1012.99,22.94,86.59,5773.33,8.6
13,2024-02-02 15:11:32,0.96,1012.96,22.99,86.06,5690.83,8.46
13,2024-02-02 15:12:32,1.13,1012.98,22.99,84.93,5563.33,8.02
13,2024-02-02 15:13:31,0.87,1012.99,23.02,86.13,5381.67,7.38
13,2024-02-02 15:14:31,0.52,1012.99,23.08,86.35,5155.83,6.8
13,2024-02-02 15:15:31,0.0,1013.01,23.12,86.04,4987.5,6.27
13,2024-02-02 15:16:31,0.0,1013.02,23.19,86.46,4839.17,6.0
13,2024-02-02 15:17:31,0.0,1013.01,23.2,85.65,4732.5,5.64
