答案,DayOfYear,MinutesSinceStartOfDay,LocationCode
,64.0,780.0,12.0
,64.0,790.0,12.0
,64.0,800.0,12.0
,64.0,810.0,12.0
,64.0,820.0,12.0
,64.0,830.0,12.0
,64.0,840.0,12.0
,64.0,850.0,12.0
,64.0,860.0,12.0
,64.0,870.0,12.0
,64.0,880.0,12.0
,64.0,890.0,12.0
,64.0,900.0,12.0
,64.0,910.0,12.0
,64.0,920.0,12.0
,64.0,930.0,12.0
,64.0,940.0,12.0
,64.0,950.0,12.0
,64.0,960.0,12.0
,64.0,970.0,12.0
,64.0,980.0,12.0
,64.0,990.0,12.0
,64.0,1000.0,12.0
,64.0,1010.0,12.0
,91.0,550.0,12.0
,91.0,560.0,12.0
,91.0,570.0,12.0
,91.0,580.0,12.0
,91.0,590.0,12.0
,91.0,600.0,12.0
,91.0,610.0,12.0
,91.0,620.0,12.0
,91.0,630.0,12.0
,91.0,640.0,12.0
,91.0,650.0,12.0
,91.0,660.0,12.0
,91.0,670.0,12.0
,91.0,680.0,12.0
,91.0,690.0,12.0
,91.0,700.0,12.0
,91.0,710.0,12.0
,91.0,720.0,12.0
,91.0,730.0,12.0
,91.0,740.0,12.0
,91.0,750.0,12.0
,91.0,760.0,12.0
,91.0,770.0,12.0
,91.0,780.0,12.0
,91.0,790.0,12.0
,91.0,800.0,12.0
,91.0,810.0,12.0
,91.0,820.0,12.0
,91.0,830.0,12.0
,91.0,840.0,12.0
,91.0,850.0,12.0
,91.0,860.0,12.0
,91.0,870.0,12.0
,91.0,880.0,12.0
,91.0,890.0,12.0
,91.0,900.0,12.0
,91.0,910.0,12.0
,91.0,920.0,12.0
,91.0,930.0,12.0
,91.0,940.0,12.0
,91.0,950.0,12.0
,91.0,960.0,12.0
,91.0,970.0,12.0
,91.0,980.0,12.0
,91.0,990.0,12.0
,91.0,1000.0,12.0
,91.0,1010.0,12.0
,106.0,550.0,12.0
,106.0,560.0,12.0
,106.0,570.0,12.0
,106.0,580.0,12.0
,106.0,590.0,12.0
,106.0,600.0,12.0
,106.0,610.0,12.0
,106.0,620.0,12.0
,106.0,630.0,12.0
,106.0,640.0,12.0
,106.0,650.0,12.0
,106.0,660.0,12.0
,106.0,670.0,12.0
,106.0,680.0,12.0
,106.0,690.0,12.0
,106.0,700.0,12.0
,106.0,710.0,12.0
,106.0,720.0,12.0
,106.0,730.0,12.0
,106.0,740.0,12.0
,106.0,750.0,12.0
,106.0,760.0,12.0
,106.0,770.0,12.0
,106.0,780.0,12.0
,106.0,790.0,12.0
,106.0,800.0,12.0
,106.0,810.0,12.0
,106.0,820.0,12.0
,106.0,830.0,12.0
,106.0,840.0,12.0
,106.0,850.0,12.0
,106.0,860.0,12.0
,106.0,870.0,12.0
,106.0,880.0,12.0
,106.0,890.0,12.0
,106.0,900.0,12.0
,106.0,910.0,12.0
,106.0,920.0,12.0
,106.0,930.0,12.0
,106.0,940.0,12.0
,106.0,950.0,12.0
,106.0,960.0,12.0
,106.0,970.0,12.0
,106.0,980.0,12.0
,106.0,990.0,12.0
,106.0,1000.0,12.0
,106.0,1010.0,12.0
,121.0,550.0,12.0
,121.0,560.0,12.0
,121.0,570.0,12.0
,121.0,580.0,12.0
,121.0,590.0,12.0
,121.0,600.0,12.0
,121.0,610.0,12.0
,121.0,620.0,12.0
,121.0,630.0,12.0
,121.0,640.0,12.0
,121.0,650.0,12.0
,121.0,660.0,12.0
,121.0,670.0,12.0
,121.0,680.0,12.0
,121.0,690.0,12.0
,121.0,700.0,12.0
,121.0,710.0,12.0
,121.0,720.0,12.0
,121.0,730.0,12.0
,121.0,740.0,12.0
,121.0,750.0,12.0
,121.0,760.0,12.0
,121.0,770.0,12.0
,121.0,780.0,12.0
,121.0,790.0,12.0
,121.0,800.0,12.0
,121.0,810.0,12.0
,121.0,820.0,12.0
,121.0,830.0,12.0
,121.0,840.0,12.0
,121.0,850.0,12.0
,121.0,860.0,12.0
,121.0,870.0,12.0
,121.0,880.0,12.0
,121.0,890.0,12.0
,121.0,900.0,12.0
,121.0,910.0,12.0
,121.0,920.0,12.0
,121.0,930.0,12.0
,121.0,940.0,12.0
,121.0,950.0,12.0
,121.0,960.0,12.0
,121.0,970.0,12.0
,121.0,980.0,12.0
,121.0,990.0,12.0
,124.0,550.0,12.0
,124.0,560.0,12.0
,124.0,570.0,12.0
,124.0,580.0,12.0
,124.0,590.0,12.0
,124.0,600.0,12.0
,124.0,610.0,12.0
,124.0,620.0,12.0
,124.0,630.0,12.0
,124.0,640.0,12.0
,124.0,650.0,12.0
,124.0,660.0,12.0
,124.0,670.0,12.0
,124.0,680.0,12.0
,124.0,690.0,12.0
,124.0,700.0,12.0
,124.0,710.0,12.0
,124.0,720.0,12.0
,124.0,730.0,12.0
,124.0,740.0,12.0
,124.0,750.0,12.0
,124.0,760.0,12.0
,124.0,770.0,12.0
,124.0,780.0,12.0
,124.0,790.0,12.0
,124.0,800.0,12.0
,124.0,810.0,12.0
,124.0,820.0,12.0
,124.0,830.0,12.0
,124.0,840.0,12.0
,124.0,850.0,12.0
,124.0,860.0,12.0
,124.0,870.0,12.0
,124.0,880.0,12.0
,124.0,890.0,12.0
,124.0,900.0,12.0
,124.0,910.0,12.0
,124.0,920.0,12.0
,124.0,930.0,12.0
,124.0,940.0,12.0
,124.0,950.0,12.0
,124.0,960.0,12.0
,124.0,970.0,12.0
,124.0,980.0,12.0
,124.0,990.0,12.0
,124.0,1000.0,12.0
,124.0,1010.0,12.0
,125.0,550.0,12.0
,125.0,560.0,12.0
,125.0,570.0,12.0
,125.0,580.0,12.0
,125.0,590.0,12.0
,125.0,600.0,12.0
,125.0,610.0,12.0
,125.0,620.0,12.0
,125.0,630.0,12.0
,125.0,640.0,12.0
,125.0,650.0,12.0
,125.0,660.0,12.0
,125.0,670.0,12.0
,125.0,680.0,12.0
,125.0,690.0,12.0
,125.0,700.0,12.0
,125.0,710.0,12.0
,125.0,720.0,12.0
,125.0,730.0,12.0
,125.0,740.0,12.0
,125.0,750.0,12.0
,125.0,760.0,12.0
,125.0,770.0,12.0
,125.0,780.0,12.0
,125.0,790.0,12.0
,125.0,800.0,12.0
,125.0,810.0,12.0
,125.0,820.0,12.0
,125.0,830.0,12.0
,125.0,840.0,12.0
,125.0,850.0,12.0
,125.0,860.0,12.0
,125.0,870.0,12.0
,125.0,880.0,12.0
,125.0,890.0,12.0
,125.0,900.0,12.0
,125.0,910.0,12.0
,125.0,920.0,12.0
,125.0,930.0,12.0
,125.0,940.0,12.0
,125.0,950.0,12.0
,125.0,960.0,12.0
,125.0,970.0,12.0
,125.0,980.0,12.0
,125.0,990.0,12.0
,125.0,1000.0,12.0
,125.0,1010.0,12.0
,136.0,550.0,12.0
,136.0,560.0,12.0
,136.0,570.0,12.0
,136.0,580.0,12.0
,136.0,590.0,12.0
,136.0,600.0,12.0
,136.0,610.0,12.0
,136.0,620.0,12.0
,136.0,630.0,12.0
,136.0,640.0,12.0
,136.0,650.0,12.0
,136.0,660.0,12.0
,136.0,670.0,12.0
,136.0,680.0,12.0
,136.0,690.0,12.0
,136.0,700.0,12.0
,136.0,710.0,12.0
,136.0,720.0,12.0
,136.0,730.0,12.0
,136.0,740.0,12.0
,136.0,750.0,12.0
,136.0,760.0,12.0
,136.0,770.0,12.0
,136.0,780.0,12.0
,136.0,790.0,12.0
,136.0,800.0,12.0
,136.0,810.0,12.0
,136.0,820.0,12.0
,136.0,830.0,12.0
,136.0,840.0,12.0
,136.0,850.0,12.0
,136.0,860.0,12.0
,136.0,870.0,12.0
,136.0,880.0,12.0
,136.0,890.0,12.0
,136.0,900.0,12.0
,136.0,910.0,12.0
,136.0,920.0,12.0
,136.0,930.0,12.0
,136.0,940.0,12.0
,136.0,950.0,12.0
,136.0,960.0,12.0
,136.0,970.0,12.0
,136.0,980.0,12.0
,136.0,990.0,12.0
,136.0,1000.0,12.0
,136.0,1010.0,12.0
,151.0,550.0,12.0
,151.0,560.0,12.0
,151.0,570.0,12.0
,151.0,580.0,12.0
,151.0,590.0,12.0
,151.0,600.0,12.0
,151.0,610.0,12.0
,151.0,620.0,12.0
,151.0,630.0,12.0
,151.0,640.0,12.0
,151.0,650.0,12.0
,151.0,660.0,12.0
,151.0,670.0,12.0
,151.0,680.0,12.0
,151.0,690.0,12.0
,151.0,700.0,12.0
,151.0,710.0,12.0
,151.0,720.0,12.0
,151.0,730.0,12.0
,151.0,740.0,12.0
,151.0,750.0,12.0
,151.0,760.0,12.0
,151.0,770.0,12.0
,151.0,780.0,12.0
,151.0,790.0,12.0
,151.0,800.0,12.0
,151.0,810.0,12.0
,151.0,820.0,12.0
,151.0,830.0,12.0
,151.0,840.0,12.0
,151.0,850.0,12.0
,151.0,860.0,12.0
,151.0,870.0,12.0
,151.0,880.0,12.0
,151.0,890.0,12.0
,151.0,900.0,12.0
,151.0,910.0,12.0
,151.0,920.0,12.0
,151.0,930.0,12.0
,151.0,940.0,12.0
,151.0,950.0,12.0
,151.0,960.0,12.0
,151.0,970.0,12.0
,151.0,980.0,12.0
,151.0,990.0,12.0
,151.0,1000.0,12.0
,151.0,1010.0,12.0
,157.0,550.0,12.0
,157.0,560.0,12.0
,157.0,570.0,12.0
,157.0,580.0,12.0
,157.0,590.0,12.0
,157.0,600.0,12.0
,157.0,610.0,12.0
,157.0,620.0,12.0
,157.0,630.0,12.0
,157.0,640.0,12.0
,157.0,650.0,12.0
,157.0,660.0,12.0
,157.0,670.0,12.0
,157.0,680.0,12.0
,157.0,690.0,12.0
,157.0,700.0,12.0
,157.0,710.0,12.0
,157.0,720.0,12.0
,157.0,730.0,12.0
,157.0,740.0,12.0
,157.0,750.0,12.0
,157.0,760.0,12.0
,157.0,770.0,12.0
,157.0,780.0,12.0
,157.0,790.0,12.0
,157.0,800.0,12.0
,157.0,810.0,12.0
,157.0,820.0,12.0
,157.0,830.0,12.0
,157.0,840.0,12.0
,157.0,850.0,12.0
,157.0,860.0,12.0
,157.0,870.0,12.0
,157.0,880.0,12.0
,157.0,890.0,12.0
,157.0,900.0,12.0
,157.0,910.0,12.0
,157.0,920.0,12.0
,157.0,930.0,12.0
,157.0,940.0,12.0
,157.0,950.0,12.0
,157.0,960.0,12.0
,157.0,970.0,12.0
,157.0,980.0,12.0
,157.0,990.0,12.0
,157.0,1000.0,12.0
,157.0,1010.0,12.0
,182.0,550.0,12.0
,182.0,560.0,12.0
,182.0,570.0,12.0
,182.0,580.0,12.0
,182.0,590.0,12.0
,182.0,600.0,12.0
,182.0,610.0,12.0
,182.0,620.0,12.0
,182.0,630.0,12.0
,182.0,640.0,12.0
,182.0,650.0,12.0
,182.0,660.0,12.0
,182.0,670.0,12.0
,182.0,680.0,12.0
,182.0,690.0,12.0
,182.0,700.0,12.0
,182.0,710.0,12.0
,182.0,720.0,12.0
,182.0,730.0,12.0
,182.0,740.0,12.0
,182.0,750.0,12.0
,182.0,760.0,12.0
,182.0,770.0,12.0
,182.0,780.0,12.0
,182.0,790.0,12.0
,182.0,800.0,12.0
,182.0,810.0,12.0
,182.0,820.0,12.0
,182.0,830.0,12.0
,182.0,840.0,12.0
,182.0,850.0,12.0
,182.0,860.0,12.0
,182.0,870.0,12.0
,182.0,880.0,12.0
,182.0,890.0,12.0
,182.0,900.0,12.0
,182.0,910.0,12.0
,182.0,920.0,12.0
,182.0,930.0,12.0
,182.0,940.0,12.0
,182.0,950.0,12.0
,182.0,960.0,12.0
,182.0,970.0,12.0
,182.0,980.0,12.0
,182.0,990.0,12.0
,182.0,1000.0,12.0
,182.0,1010.0,12.0
,190.0,550.0,12.0
,190.0,560.0,12.0
,190.0,570.0,12.0
,190.0,580.0,12.0
,190.0,590.0,12.0
,190.0,600.0,12.0
,190.0,610.0,12.0
,190.0,620.0,12.0
,190.0,630.0,12.0
,190.0,640.0,12.0
,190.0,650.0,12.0
,190.0,660.0,12.0
,190.0,670.0,12.0
,190.0,680.0,12.0
,190.0,690.0,12.0
,190.0,700.0,12.0
,190.0,710.0,12.0
,190.0,720.0,12.0
,190.0,730.0,12.0
,190.0,740.0,12.0
,190.0,750.0,12.0
,190.0,760.0,12.0
,190.0,770.0,12.0
,190.0,780.0,12.0
,190.0,790.0,12.0
,190.0,800.0,12.0
,190.0,810.0,12.0
,190.0,820.0,12.0
,190.0,830.0,12.0
,190.0,840.0,12.0
,190.0,850.0,12.0
,190.0,860.0,12.0
,190.0,870.0,12.0
,190.0,880.0,12.0
,190.0,890.0,12.0
,190.0,900.0,12.0
,190.0,910.0,12.0
,190.0,920.0,12.0
,190.0,930.0,12.0
,190.0,940.0,12.0
,190.0,950.0,12.0
,190.0,960.0,12.0
,190.0,970.0,12.0
,190.0,980.0,12.0
,190.0,990.0,12.0
,190.0,1000.0,12.0
,190.0,1010.0,12.0
,51.0,550.0,13.0
,51.0,560.0,13.0
,51.0,570.0,13.0
,51.0,580.0,13.0
,51.0,590.0,13.0
,51.0,600.0,13.0
,51.0,610.0,13.0
,51.0,620.0,13.0
,51.0,630.0,13.0
,51.0,640.0,13.0
,51.0,650.0,13.0
,51.0,660.0,13.0
,51.0,670.0,13.0
,51.0,680.0,13.0
,51.0,690.0,13.0
,51.0,700.0,13.0
,51.0,710.0,13.0
,51.0,720.0,13.0
,51.0,730.0,13.0
,51.0,740.0,13.0
,51.0,750.0,13.0
,51.0,760.0,13.0
,51.0,770.0,13.0
,51.0,780.0,13.0
,51.0,790.0,13.0
,51.0,800.0,13.0
,51.0,810.0,13.0
,51.0,820.0,13.0
,51.0,830.0,13.0
,51.0,840.0,13.0
,51.0,850.0,13.0
,51.0,860.0,13.0
,51.0,870.0,13.0
,51.0,880.0,13.0
,51.0,890.0,13.0
,51.0,900.0,13.0
,51.0,910.0,13.0
,51.0,920.0,13.0
,51.0,930.0,13.0
,51.0,940.0,13.0
,51.0,950.0,13.0
,51.0,960.0,13.0
,51.0,970.0,13.0
,51.0,980.0,13.0
,51.0,990.0,13.0
,51.0,1000.0,13.0
,51.0,1010.0,13.0
,73.0,550.0,13.0
,73.0,560.0,13.0
,73.0,570.0,13.0
,73.0,580.0,13.0
,73.0,590.0,13.0
,73.0,600.0,13.0
,73.0,610.0,13.0
,73.0,620.0,13.0
,73.0,630.0,13.0
,73.0,640.0,13.0
,73.0,650.0,13.0
,73.0,660.0,13.0
,73.0,670.0,13.0
,73.0,680.0,13.0
,73.0,690.0,13.0
,73.0,700.0,13.0
,73.0,710.0,13.0
,73.0,720.0,13.0
,73.0,730.0,13.0
,73.0,740.0,13.0
,73.0,750.0,13.0
,73.0,760.0,13.0
,73.0,770.0,13.0
,73.0,780.0,13.0
,73.0,790.0,13.0
,73.0,800.0,13.0
,73.0,810.0,13.0
,73.0,820.0,13.0
,73.0,830.0,13.0
,73.0,840.0,13.0
,73.0,850.0,13.0
,73.0,860.0,13.0
,73.0,870.0,13.0
,73.0,880.0,13.0
,73.0,890.0,13.0
,73.0,900.0,13.0
,73.0,910.0,13.0
,73.0,920.0,13.0
,73.0,930.0,13.0
,73.0,940.0,13.0
,73.0,950.0,13.0
,73.0,960.0,13.0
,73.0,970.0,13.0
,73.0,980.0,13.0
,73.0,990.0,13.0
,73.0,1000.0,13.0
,73.0,1010.0,13.0
,78.0,550.0,13.0
,78.0,560.0,13.0
,78.0,570.0,13.0
,78.0,580.0,13.0
,78.0,590.0,13.0
,78.0,600.0,13.0
,78.0,610.0,13.0
,78.0,620.0,13.0
,78.0,630.0,13.0
,78.0,640.0,13.0
,78.0,650.0,13.0
,78.0,660.0,13.0
,78.0,670.0,13.0
,78.0,680.0,13.0
,78.0,690.0,13.0
,78.0,700.0,13.0
,78.0,710.0,13.0
,78.0,720.0,13.0
,78.0,730.0,13.0
,78.0,740.0,13.0
,78.0,750.0,13.0
,78.0,760.0,13.0
,78.0,770.0,13.0
,78.0,780.0,13.0
,78.0,790.0,13.0
,78.0,800.0,13.0
,78.0,810.0,13.0
,78.0,820.0,13.0
,78.0,830.0,13.0
,78.0,840.0,13.0
,78.0,850.0,13.0
,78.0,860.0,13.0
,78.0,870.0,13.0
,78.0,880.0,13.0
,78.0,890.0,13.0
,78.0,900.0,13.0
,78.0,910.0,13.0
,78.0,920.0,13.0
,78.0,930.0,13.0
,78.0,940.0,13.0
,78.0,950.0,13.0
,78.0,960.0,13.0
,78.0,970.0,13.0
,78.0,980.0,13.0
,78.0,990.0,13.0
,78.0,1000.0,13.0
,78.0,1010.0,13.0
,91.0,550.0,13.0
,91.0,560.0,13.0
,91.0,570.0,13.0
,91.0,580.0,13.0
,91.0,590.0,13.0
,91.0,600.0,13.0
,91.0,610.0,13.0
,91.0,620.0,13.0
,91.0,630.0,13.0
,91.0,640.0,13.0
,91.0,650.0,13.0
,91.0,660.0,13.0
,91.0,670.0,13.0
,91.0,680.0,13.0
,91.0,690.0,13.0
,91.0,700.0,13.0
,91.0,710.0,13.0
,91.0,720.0,13.0
,91.0,730.0,13.0
,91.0,740.0,13.0
,91.0,750.0,13.0
,91.0,760.0,13.0
,91.0,770.0,13.0
,91.0,780.0,13.0
,91.0,790.0,13.0
,91.0,800.0,13.0
,91.0,810.0,13.0
,91.0,820.0,13.0
,91.0,830.0,13.0
,91.0,840.0,13.0
,91.0,850.0,13.0
,91.0,860.0,13.0
,91.0,870.0,13.0
,91.0,880.0,13.0
,91.0,890.0,13.0
,91.0,900.0,13.0
,91.0,910.0,13.0
,91.0,920.0,13.0
,91.0,930.0,13.0
,91.0,940.0,13.0
,91.0,950.0,13.0
,91.0,960.0,13.0
,91.0,970.0,13.0
,91.0,980.0,13.0
,91.0,990.0,13.0
,91.0,1000.0,13.0
,91.0,1010.0,13.0
,124.0,550.0,13.0
,124.0,560.0,13.0
,124.0,570.0,13.0
,124.0,580.0,13.0
,124.0,590.0,13.0
,124.0,600.0,13.0
,124.0,610.0,13.0
,124.0,620.0,13.0
,124.0,630.0,13.0
,124.0,640.0,13.0
,124.0,650.0,13.0
,124.0,660.0,13.0
,124.0,670.0,13.0
,124.0,680.0,13.0
,124.0,690.0,13.0
,124.0,700.0,13.0
,124.0,710.0,13.0
,124.0,720.0,13.0
,124.0,730.0,13.0
,124.0,740.0,13.0
,124.0,750.0,13.0
,124.0,760.0,13.0
,124.0,770.0,13.0
,124.0,780.0,13.0
,124.0,790.0,13.0
,124.0,800.0,13.0
,124.0,810.0,13.0
,124.0,820.0,13.0
,124.0,830.0,13.0
,124.0,840.0,13.0
,124.0,850.0,13.0
,124.0,860.0,13.0
,124.0,870.0,13.0
,124.0,880.0,13.0
,124.0,890.0,13.0
,124.0,900.0,13.0
,124.0,910.0,13.0
,124.0,920.0,13.0
,124.0,930.0,13.0
,124.0,940.0,13.0
,124.0,950.0,13.0
,124.0,960.0,13.0
,124.0,970.0,13.0
,124.0,980.0,13.0
,124.0,990.0,13.0
,124.0,1000.0,13.0
,124.0,1010.0,13.0
,126.0,550.0,13.0
,126.0,560.0,13.0
,126.0,570.0,13.0
,126.0,580.0,13.0
,126.0,590.0,13.0
,126.0,600.0,13.0
,126.0,610.0,13.0
,126.0,620.0,13.0
,126.0,630.0,13.0
,126.0,640.0,13.0
,126.0,650.0,13.0
,126.0,660.0,13.0
,126.0,670.0,13.0
,126.0,680.0,13.0
,126.0,690.0,13.0
,126.0,700.0,13.0
,126.0,710.0,13.0
,126.0,720.0,13.0
,126.0,730.0,13.0
,126.0,740.0,13.0
,126.0,750.0,13.0
,126.0,760.0,13.0
,126.0,770.0,13.0
,126.0,780.0,13.0
,126.0,790.0,13.0
,126.0,800.0,13.0
,126.0,810.0,13.0
,126.0,820.0,13.0
,126.0,830.0,13.0
,126.0,840.0,13.0
,126.0,850.0,13.0
,126.0,860.0,13.0
,126.0,870.0,13.0
,126.0,880.0,13.0
,126.0,890.0,13.0
,126.0,900.0,13.0
,126.0,910.0,13.0
,126.0,920.0,13.0
,126.0,930.0,13.0
,126.0,940.0,13.0
,126.0,950.0,13.0
,126.0,960.0,13.0
,126.0,970.0,13.0
,126.0,980.0,13.0
,126.0,990.0,13.0
,126.0,1000.0,13.0
,126.0,1010.0,13.0
,136.0,550.0,13.0
,136.0,560.0,13.0
,136.0,570.0,13.0
,136.0,580.0,13.0
,136.0,590.0,13.0
,136.0,600.0,13.0
,136.0,610.0,13.0
,136.0,620.0,13.0
,136.0,630.0,13.0
,136.0,640.0,13.0
,136.0,650.0,13.0
,136.0,660.0,13.0
,136.0,670.0,13.0
,136.0,680.0,13.0
,136.0,690.0,13.0
,136.0,700.0,13.0
,136.0,710.0,13.0
,136.0,720.0,13.0
,136.0,730.0,13.0
,136.0,740.0,13.0
,136.0,750.0,13.0
,136.0,760.0,13.0
,136.0,770.0,13.0
,136.0,780.0,13.0
,136.0,790.0,13.0
,136.0,800.0,13.0
,136.0,810.0,13.0
,136.0,820.0,13.0
,136.0,830.0,13.0
,136.0,840.0,13.0
,136.0,850.0,13.0
,136.0,860.0,13.0
,136.0,870.0,13.0
,136.0,880.0,13.0
,136.0,890.0,13.0
,136.0,900.0,13.0
,136.0,910.0,13.0
,136.0,920.0,13.0
,136.0,930.0,13.0
,136.0,940.0,13.0
,136.0,950.0,13.0
,136.0,960.0,13.0
,136.0,970.0,13.0
,136.0,980.0,13.0
,136.0,990.0,13.0
,136.0,1000.0,13.0
,136.0,1010.0,13.0
,145.0,550.0,13.0
,145.0,560.0,13.0
,145.0,570.0,13.0
,145.0,580.0,13.0
,145.0,590.0,13.0
,145.0,600.0,13.0
,145.0,610.0,13.0
,145.0,620.0,13.0
,145.0,630.0,13.0
,145.0,640.0,13.0
,145.0,650.0,13.0
,145.0,660.0,13.0
,145.0,670.0,13.0
,145.0,680.0,13.0
,145.0,690.0,13.0
,145.0,700.0,13.0
,145.0,710.0,13.0
,145.0,720.0,13.0
,145.0,730.0,13.0
,145.0,740.0,13.0
,145.0,750.0,13.0
,145.0,760.0,13.0
,145.0,770.0,13.0
,145.0,780.0,13.0
,145.0,790.0,13.0
,145.0,800.0,13.0
,145.0,810.0,13.0
,145.0,820.0,13.0
,145.0,830.0,13.0
,145.0,840.0,13.0
,145.0,850.0,13.0
,145.0,860.0,13.0
,145.0,870.0,13.0
,145.0,880.0,13.0
,145.0,890.0,13.0
,145.0,900.0,13.0
,145.0,910.0,13.0
,145.0,920.0,13.0
,145.0,930.0,13.0
,145.0,940.0,13.0
,145.0,950.0,13.0
,145.0,960.0,13.0
,145.0,970.0,13.0
,145.0,980.0,13.0
,145.0,990.0,13.0
,145.0,1000.0,13.0
,145.0,1010.0,13.0
,170.0,550.0,13.0
,170.0,560.0,13.0
,170.0,570.0,13.0
,170.0,580.0,13.0
,170.0,590.0,13.0
,170.0,600.0,13.0
,170.0,610.0,13.0
,170.0,620.0,13.0
,170.0,630.0,13.0
,170.0,640.0,13.0
,170.0,650.0,13.0
,170.0,660.0,13.0
,170.0,670.0,13.0
,170.0,680.0,13.0
,170.0,690.0,13.0
,170.0,700.0,13.0
,170.0,710.0,13.0
,170.0,720.0,13.0
,170.0,730.0,13.0
,170.0,740.0,13.0
,170.0,750.0,13.0
,170.0,760.0,13.0
,170.0,770.0,13.0
,170.0,780.0,13.0
,170.0,790.0,13.0
,170.0,800.0,13.0
,170.0,810.0,13.0
,170.0,820.0,13.0
,170.0,830.0,13.0
,170.0,840.0,13.0
,170.0,850.0,13.0
,170.0,860.0,13.0
,170.0,870.0,13.0
,170.0,880.0,13.0
,170.0,890.0,13.0
,170.0,900.0,13.0
,170.0,910.0,13.0
,170.0,920.0,13.0
,170.0,930.0,13.0
,170.0,940.0,13.0
,170.0,950.0,13.0
,170.0,960.0,13.0
,170.0,970.0,13.0
,170.0,980.0,13.0
,170.0,990.0,13.0
,170.0,1000.0,13.0
,170.0,1010.0,13.0
,185.0,550.0,13.0
,185.0,560.0,13.0
,185.0,570.0,13.0
,185.0,580.0,13.0
,185.0,590.0,13.0
,185.0,600.0,13.0
,185.0,610.0,13.0
,185.0,620.0,13.0
,185.0,630.0,13.0
,185.0,640.0,13.0
,185.0,650.0,13.0
,185.0,660.0,13.0
,185.0,670.0,13.0
,185.0,680.0,13.0
,185.0,690.0,13.0
,185.0,700.0,13.0
,185.0,710.0,13.0
,185.0,720.0,13.0
,185.0,730.0,13.0
,185.0,740.0,13.0
,185.0,750.0,13.0
,185.0,760.0,13.0
,185.0,770.0,13.0
,185.0,780.0,13.0
,185.0,790.0,13.0
,185.0,800.0,13.0
,185.0,810.0,13.0
,185.0,820.0,13.0
,185.0,830.0,13.0
,185.0,840.0,13.0
,185.0,850.0,13.0
,185.0,860.0,13.0
,185.0,870.0,13.0
,185.0,880.0,13.0
,185.0,890.0,13.0
,185.0,900.0,13.0
,185.0,910.0,13.0
,185.0,920.0,13.0
,185.0,930.0,13.0
,185.0,940.0,13.0
,185.0,950.0,13.0
,185.0,960.0,13.0
,185.0,970.0,13.0
,185.0,980.0,13.0
,185.0,990.0,13.0
,185.0,1000.0,13.0
,185.0,1010.0,13.0
,196.0,550.0,13.0
,196.0,560.0,13.0
,196.0,570.0,13.0
,196.0,580.0,13.0
,196.0,590.0,13.0
,196.0,600.0,13.0
,196.0,610.0,13.0
,196.0,620.0,13.0
,196.0,630.0,13.0
,196.0,640.0,13.0
,196.0,650.0,13.0
,196.0,660.0,13.0
,196.0,670.0,13.0
,196.0,680.0,13.0
,196.0,690.0,13.0
,196.0,700.0,13.0
,196.0,710.0,13.0
,196.0,720.0,13.0
,196.0,730.0,13.0
,196.0,740.0,13.0
,196.0,750.0,13.0
,196.0,760.0,13.0
,196.0,770.0,13.0
,196.0,780.0,13.0
,196.0,790.0,13.0
,196.0,800.0,13.0
,196.0,810.0,13.0
,196.0,820.0,13.0
,196.0,830.0,13.0
,196.0,840.0,13.0
,196.0,850.0,13.0
,196.0,860.0,13.0
,196.0,870.0,13.0
,196.0,880.0,13.0
,196.0,890.0,13.0
,196.0,900.0,13.0
,196.0,910.0,13.0
,196.0,920.0,13.0
,196.0,930.0,13.0
,196.0,940.0,13.0
,196.0,950.0,13.0
,196.0,960.0,13.0
,196.0,970.0,13.0
,196.0,980.0,13.0
,196.0,990.0,13.0
,196.0,1000.0,13.0
,196.0,1010.0,13.0
,200.0,550.0,13.0
,200.0,560.0,13.0
,200.0,570.0,13.0
,200.0,580.0,13.0
,200.0,590.0,13.0
,200.0,600.0,13.0
,200.0,610.0,13.0
,200.0,620.0,13.0
,200.0,630.0,13.0
,200.0,640.0,13.0
,200.0,650.0,13.0
,200.0,660.0,13.0
,200.0,670.0,13.0
,200.0,680.0,13.0
,200.0,690.0,13.0
,200.0,700.0,13.0
,200.0,710.0,13.0
,200.0,720.0,13.0
,200.0,730.0,13.0
,200.0,740.0,13.0
,200.0,750.0,13.0
,200.0,760.0,13.0
,200.0,770.0,13.0
,200.0,780.0,13.0
,200.0,790.0,13.0
,200.0,800.0,13.0
,200.0,810.0,13.0
,200.0,820.0,13.0
,200.0,830.0,13.0
,200.0,840.0,13.0
,200.0,850.0,13.0
,200.0,860.0,13.0
,200.0,870.0,13.0
,200.0,880.0,13.0
,200.0,890.0,13.0
,200.0,900.0,13.0
,200.0,910.0,13.0
,200.0,920.0,13.0
,200.0,930.0,13.0
,200.0,940.0,13.0
,200.0,950.0,13.0
,200.0,960.0,13.0
,200.0,970.0,13.0
,200.0,980.0,13.0
,200.0,990.0,13.0
,200.0,1000.0,13.0
,200.0,1010.0,13.0
,62.0,550.0,14.0
,62.0,560.0,14.0
,62.0,570.0,14.0
,62.0,580.0,14.0
,62.0,590.0,14.0
,62.0,600.0,14.0
,62.0,610.0,14.0
,62.0,620.0,14.0
,62.0,630.0,14.0
,62.0,640.0,14.0
,62.0,650.0,14.0
,62.0,660.0,14.0
,62.0,670.0,14.0
,62.0,680.0,14.0
,62.0,690.0,14.0
