LocationCode,date,start_time,end_time
15,2024-02-24,2024-02-24 06:13:08,2024-02-24 17:59:57
15,2024-02-25,2024-02-25 06:14:04,2024-02-25 17:59:26
15,2024-02-26,2024-02-26 06:14:40,2024-02-26 17:59:37
15,2024-02-28,2024-02-28 09:26:26,2024-02-28 18:03:16
15,2024-02-29,2024-02-29 06:02:57,2024-02-29 18:03:17
15,2024-03-01,2024-03-01 06:09:29,2024-03-01 18:04:50
15,2024-03-02,2024-03-02 06:07:26,2024-03-02 18:01:50
15,2024-03-03,2024-03-03 11:56:20,2024-03-03 18:06:47
15,2024-03-04,2024-03-04 05:58:28,2024-03-04 18:09:57
15,2024-03-05,2024-03-05 06:00:32,2024-03-05 18:10:07
15,2024-03-06,2024-03-06 05:55:24,2024-03-06 18:04:48
15,2024-03-07,2024-03-07 06:04:33,2024-03-07 17:59:46
15,2024-03-08,2024-03-08 06:01:39,2024-03-08 18:04:34
15,2024-03-09,2024-03-09 05:59:16,2024-03-09 17:59:24
15,2024-03-10,2024-03-10 05:58:33,2024-03-10 18:09:52
15,2024-03-11,2024-03-11 05:53:56,2024-03-11 18:05:19
15,2024-03-12,2024-03-12 09:15:57,2024-03-12 18:12:05
15,2024-03-13,2024-03-13 05:50:43,2024-03-13 18:05:40
15,2024-03-14,2024-03-14 06:01:15,2024-03-14 08:59:14
15,2024-03-15,2024-03-15 05:51:45,2024-03-15 18:15:33
15,2024-03-16,2024-03-16 05:45:50,2024-03-16 18:14:08
15,2024-03-17,2024-03-17 05:45:34,2024-03-17 08:59:47
15,2024-03-18,2024-03-18 05:51:47,2024-03-18 18:06:35
15,2024-03-19,2024-03-19 05:54:30,2024-03-19 18:07:43
15,2024-03-20,2024-03-20 05:48:45,2024-03-20 18:10:28
15,2024-03-21,2024-03-21 05:44:49,2024-03-21 17:54:44
15,2024-03-22,2024-03-22 05:50:09,2024-03-22 17:53:01
15,2024-03-23,2024-03-23 15:42:30,2024-03-23 18:08:36
15,2024-03-25,2024-03-25 11:07:30,2024-03-25 18:17:30
15,2024-03-26,2024-03-26 05:36:29,2024-03-26 18:11:36
15,2024-03-27,2024-03-27 05:42:49,2024-03-27 18:13:22
15,2024-03-28,2024-03-28 05:34:17,2024-03-28 18:18:52
15,2024-03-29,2024-03-29 05:39:48,2024-03-29 18:13:08
15,2024-03-30,2024-03-30 17:56:06,2024-03-30 18:19:06
15,2024-03-31,2024-03-31 05:35:06,2024-03-31 18:10:11
15,2024-04-01,2024-04-01 05:54:12,2024-04-01 18:14:20
15,2024-04-02,2024-04-02 05:30:20,2024-04-02 18:21:57
15,2024-04-03,2024-04-03 05:27:55,2024-04-03 08:48:37
15,2024-04-09,2024-04-09 13:15:54,2024-04-09 18:16:54
15,2024-04-10,2024-04-10 05:28:53,2024-04-10 18:16:54
15,2024-04-11,2024-04-11 05:21:53,2024-04-11 18:24:51
15,2024-04-12,2024-04-12 05:20:51,2024-04-12 08:59:52
15,2024-04-13,2024-04-13 05:21:50,2024-04-13 18:17:51
15,2024-04-14,2024-04-14 05:19:50,2024-04-14 18:25:50
15,2024-04-15,2024-04-15 05:20:51,2024-04-15 18:24:50
15,2024-04-16,2024-04-16 05:20:50,2024-04-16 18:26:46
15,2024-04-17,2024-04-17 05:15:50,2024-04-17 18:24:49
15,2024-04-18,2024-04-18 05:19:48,2024-04-18 18:14:48
15,2024-04-19,2024-04-19 05:19:48,2024-04-19 18:24:47
15,2024-04-20,2024-04-20 05:16:46,2024-04-20 18:26:47
15,2024-04-21,2024-04-21 05:14:46,2024-04-21 18:28:46
15,2024-04-22,2024-04-22 05:12:46,2024-04-22 18:29:46
15,2024-04-25,2024-04-25 08:53:17,2024-04-25 18:20:16
15,2024-04-26,2024-04-26 05:09:17,2024-04-26 18:28:17
15,2024-04-27,2024-04-27 05:17:16,2024-04-27 18:29:15
15,2024-04-28,2024-04-28 05:16:16,2024-04-28 18:29:16
15,2024-04-29,2024-04-29 05:10:16,2024-04-29 18:32:17
15,2024-04-30,2024-04-30 05:06:16,2024-04-30 18:29:16
15,2024-05-01,2024-05-01 05:10:21,2024-05-01 18:28:20
15,2024-05-02,2024-05-02 05:06:20,2024-05-02 18:17:32
15,2024-05-03,2024-05-03 05:07:32,2024-05-03 18:24:31
15,2024-05-04,2024-05-04 05:03:31,2024-05-04 18:34:31
15,2024-05-05,2024-05-05 05:01:32,2024-05-05 18:33:54
15,2024-05-06,2024-05-06 05:01:54,2024-05-06 18:32:55
15,2024-05-07,2024-05-07 05:05:55,2024-05-07 18:31:53
15,2024-05-08,2024-05-08 05:05:54,2024-05-08 18:23:55
15,2024-05-09,2024-05-09 05:03:56,2024-05-09 18:31:55
15,2024-05-10,2024-05-10 05:06:56,2024-05-10 18:37:54
15,2024-05-11,2024-05-11 04:59:54,2024-05-11 18:37:29
15,2024-05-12,2024-05-12 04:59:29,2024-05-12 18:34:29
15,2024-05-13,2024-05-13 05:08:28,2024-05-13 18:30:28
15,2024-05-14,2024-05-14 05:05:28,2024-05-14 18:36:28
15,2024-05-15,2024-05-15 05:05:28,2024-05-15 18:40:42
15,2024-05-16,2024-05-16 05:14:34,2024-05-16 18:39:59
15,2024-05-17,2024-05-17 04:59:58,2024-05-17 18:38:57
15,2024-05-18,2024-05-18 04:58:58,2024-05-18 08:59:57
15,2024-05-19,2024-05-19 05:00:59,2024-05-19 18:39:59
15,2024-05-20,2024-05-20 04:58:58,2024-05-20 18:40:00
15,2024-05-21,2024-05-21 05:01:00,2024-05-21 18:24:01
15,2024-05-22,2024-05-22 04:58:03,2024-05-22 18:35:43
15,2024-05-23,2024-05-23 05:02:45,2024-05-23 18:32:07
15,2024-05-24,2024-05-24 05:11:54,2024-05-24 18:04:07
15,2024-05-25,2024-05-25 17:39:46,2024-05-25 18:44:19
15,2024-05-26,2024-05-26 05:01:42,2024-05-26 18:45:23
15,2024-05-27,2024-05-27 04:59:02,2024-05-27 18:45:18
15,2024-05-28,2024-05-28 04:54:01,2024-05-28 18:40:34
15,2024-05-29,2024-05-29 04:56:26,2024-05-29 18:41:37
15,2024-05-30,2024-05-30 04:53:10,2024-05-30 08:59:42
15,2024-05-31,2024-05-31 04:50:50,2024-05-31 18:46:00
15,2024-06-01,2024-06-01 04:54:31,2024-06-01 18:42:37
15,2024-06-02,2024-06-02 05:00:11,2024-06-02 18:40:38
15,2024-06-03,2024-06-03 04:55:38,2024-06-03 18:46:37
15,2024-06-04,2024-06-04 04:53:37,2024-06-04 18:48:00
15,2024-06-05,2024-06-05 04:52:59,2024-06-05 08:59:59
15,2024-06-06,2024-06-06 04:57:00,2024-06-06 18:43:00
15,2024-06-07,2024-06-07 04:56:59,2024-06-07 18:43:07
15,2024-06-08,2024-06-08 04:50:07,2024-06-08 18:51:07
15,2024-06-09,2024-06-09 04:55:06,2024-06-09 05:04:07
15,2024-06-11,2024-06-11 13:03:28,2024-06-11 18:50:29
15,2024-06-12,2024-06-12 04:56:28,2024-06-12 18:50:28
15,2024-06-13,2024-06-13 04:53:28,2024-06-13 18:50:36
15,2024-06-14,2024-06-14 04:58:37,2024-06-14 18:50:53
15,2024-06-15,2024-06-15 04:52:52,2024-06-15 18:51:57
15,2024-06-16,2024-06-16 04:53:58,2024-06-16 18:49:58
15,2024-06-17,2024-06-17 05:01:59,2024-06-17 18:48:58
15,2024-06-18,2024-06-18 04:56:01,2024-06-18 18:54:23
15,2024-06-28,2024-06-28 16:54:05,2024-06-28 18:43:06
15,2024-06-29,2024-06-29 04:53:08,2024-06-29 18:45:10
15,2024-06-30,2024-06-30 04:56:11,2024-06-30 18:54:13
15,2024-07-01,2024-07-01 04:55:16,2024-07-01 18:54:17
15,2024-07-02,2024-07-02 18:23:54,2024-07-02 18:53:54
15,2024-07-03,2024-07-03 04:54:10,2024-07-03 18:55:08
15,2024-07-04,2024-07-04 04:53:38,2024-07-04 08:59:16
15,2024-07-05,2024-07-05 04:54:57,2024-07-05 12:26:35
15,2024-07-10,2024-07-10 13:01:52,2024-07-10 18:50:52
15,2024-07-11,2024-07-11 05:00:53,2024-07-11 18:53:54
15,2024-07-12,2024-07-12 04:57:55,2024-07-12 15:29:58
16,2024-03-03,2024-03-03 12:23:46,2024-03-03 18:07:42
16,2024-03-04,2024-03-04 05:55:42,2024-03-04 18:10:42
16,2024-03-05,2024-03-05 05:55:42,2024-03-05 18:10:42
16,2024-03-06,2024-03-06 05:54:42,2024-03-06 18:06:42
16,2024-03-07,2024-03-07 06:03:42,2024-03-07 18:01:42
16,2024-03-08,2024-03-08 06:00:42,2024-03-08 18:05:22
16,2024-03-09,2024-03-09 05:58:22,2024-03-09 18:01:22
16,2024-03-10,2024-03-10 05:57:22,2024-03-10 18:09:22
16,2024-03-11,2024-03-11 05:52:22,2024-03-11 18:09:22
16,2024-03-12,2024-03-12 05:55:22,2024-03-12 18:12:43
16,2024-03-13,2024-03-13 05:49:43,2024-03-13 18:06:43
16,2024-03-14,2024-03-14 06:00:43,2024-03-14 18:15:43
16,2024-03-15,2024-03-15 05:50:43,2024-03-15 18:15:43
16,2024-03-16,2024-03-16 05:44:43,2024-03-16 08:59:43
16,2024-03-17,2024-03-17 05:44:43,2024-03-17 18:16:43
16,2024-03-18,2024-03-18 05:49:43,2024-03-18 18:13:15
16,2024-03-19,2024-03-19 05:54:15,2024-03-19 18:08:15
16,2024-03-20,2024-03-20 05:47:15,2024-03-20 18:11:15
16,2024-03-21,2024-03-21 05:44:15,2024-03-21 18:16:15
16,2024-03-22,2024-03-22 05:49:15,2024-03-22 08:59:15
16,2024-03-23,2024-03-23 05:40:15,2024-03-23 18:14:11
16,2024-03-24,2024-03-24 05:40:11,2024-03-24 18:16:11
16,2024-03-25,2024-03-25 05:38:11,2024-03-25 18:18:11
16,2024-03-26,2024-03-26 05:35:11,2024-03-26 18:12:11
16,2024-03-27,2024-03-27 05:43:11,2024-03-27 18:14:11
16,2024-03-28,2024-03-28 05:33:11,2024-03-28 21:13:11
16,2024-03-29,2024-03-29 05:39:11,2024-03-29 18:15:11
16,2024-03-30,2024-03-30 05:48:11,2024-03-30 18:19:23
16,2024-03-31,2024-03-31 05:33:23,2024-03-31 18:13:23
16,2024-04-01,2024-04-01 05:53:23,2024-04-01 18:14:23
16,2024-04-02,2024-04-02 05:28:23,2024-04-02 18:21:23
16,2024-04-03,2024-04-03 05:26:23,2024-04-03 18:22:46
16,2024-04-04,2024-04-04 05:29:46,2024-04-04 18:13:46
16,2024-04-05,2024-04-05 05:30:46,2024-04-05 18:11:46
16,2024-04-06,2024-04-06 05:37:46,2024-04-06 18:12:46
16,2024-04-09,2024-04-09 13:18:10,2024-04-09 18:17:04
16,2024-04-10,2024-04-10 05:28:04,2024-04-10 18:17:04
16,2024-04-11,2024-04-11 05:20:04,2024-04-11 18:25:04
16,2024-04-12,2024-04-12 05:20:04,2024-04-12 18:25:04
16,2024-04-13,2024-04-13 05:21:04,2024-04-13 18:19:04
16,2024-04-14,2024-04-14 05:19:04,2024-04-14 08:59:04
16,2024-04-15,2024-04-15 05:20:04,2024-04-15 18:25:04
16,2024-04-16,2024-04-16 05:21:04,2024-04-16 18:27:02
16,2024-04-17,2024-04-17 05:15:02,2024-04-17 18:25:02
16,2024-04-18,2024-04-18 05:19:02,2024-04-18 18:16:02
16,2024-04-19,2024-04-19 05:19:02,2024-04-19 18:25:02
16,2024-04-20,2024-04-20 05:15:02,2024-04-20 18:28:02
16,2024-04-21,2024-04-21 05:14:02,2024-04-21 18:29:02
16,2024-04-22,2024-04-22 05:12:02,2024-04-22 08:59:02
16,2024-04-23,2024-04-23 05:18:02,2024-04-23 18:23:02
16,2024-04-25,2024-04-25 08:55:26,2024-04-25 18:21:22
16,2024-04-28,2024-04-28 13:10:28,2024-04-28 18:29:23
16,2024-04-29,2024-04-29 05:09:23,2024-04-29 18:31:23
16,2024-04-30,2024-04-30 05:04:23,2024-04-30 15:51:23
16,2024-05-02,2024-05-02 18:24:53,2024-05-02 18:24:53
16,2024-05-03,2024-05-03 05:07:53,2024-05-03 18:24:53
16,2024-05-04,2024-05-04 05:02:53,2024-05-04 18:35:05
16,2024-05-05,2024-05-05 05:01:05,2024-05-05 18:34:30
16,2024-05-06,2024-05-06 05:01:30,2024-05-06 18:32:30
16,2024-05-07,2024-05-07 05:05:30,2024-05-07 18:33:30
16,2024-05-08,2024-05-08 05:05:30,2024-05-08 18:24:30
16,2024-05-09,2024-05-09 05:03:30,2024-05-09 18:32:30
16,2024-05-10,2024-05-10 05:06:30,2024-05-10 18:38:30
16,2024-05-11,2024-05-11 04:59:30,2024-05-11 18:37:00
16,2024-05-12,2024-05-12 04:58:00,2024-05-12 18:34:00
16,2024-05-13,2024-05-13 05:07:00,2024-05-13 08:59:00
16,2024-05-14,2024-05-14 05:04:00,2024-05-14 18:36:00
16,2024-05-15,2024-05-15 05:04:00,2024-05-15 18:40:06
16,2024-05-16,2024-05-16 04:55:06,2024-05-16 18:40:06
16,2024-05-17,2024-05-17 04:59:06,2024-05-17 08:59:06
16,2024-05-18,2024-05-18 04:58:06,2024-05-18 18:40:06
16,2024-05-19,2024-05-19 05:00:06,2024-05-19 08:59:06
16,2024-05-20,2024-05-20 04:58:06,2024-05-20 18:41:06
16,2024-05-21,2024-05-21 05:00:06,2024-05-21 18:24:06
16,2024-05-22,2024-05-22 04:58:06,2024-05-22 18:36:41
16,2024-05-23,2024-05-23 05:01:41,2024-05-23 18:33:41
16,2024-05-24,2024-05-24 04:58:41,2024-05-24 16:33:41
16,2024-05-25,2024-05-25 08:26:41,2024-05-25 17:42:04
16,2024-05-26,2024-05-26 09:05:04,2024-05-26 18:46:04
16,2024-05-27,2024-05-27 04:59:04,2024-05-27 18:46:04
16,2024-05-28,2024-05-28 04:53:04,2024-05-28 18:39:04
16,2024-05-29,2024-05-29 04:56:04,2024-05-29 06:21:04
16,2024-06-04,2024-06-04 14:03:10,2024-06-04 18:48:07
16,2024-06-05,2024-06-05 04:51:07,2024-06-05 18:46:07
16,2024-06-06,2024-06-06 04:56:07,2024-06-06 18:43:07
16,2024-06-07,2024-06-07 04:56:07,2024-06-07 18:43:07
16,2024-06-08,2024-06-08 04:50:07,2024-06-08 08:59:07
16,2024-06-09,2024-06-09 04:54:07,2024-06-09 18:43:07
16,2024-06-10,2024-06-10 04:51:07,2024-06-10 18:49:07
16,2024-06-11,2024-06-11 04:54:07,2024-06-11 18:51:07
16,2024-06-12,2024-06-12 04:54:07,2024-06-12 18:50:07
16,2024-06-13,2024-06-13 04:52:07,2024-06-13 18:51:07
16,2024-06-14,2024-06-14 04:57:07,2024-06-14 18:51:07
16,2024-06-15,2024-06-15 04:51:07,2024-06-15 18:52:07
16,2024-06-16,2024-06-16 04:52:07,2024-06-16 18:50:07
16,2024-06-17,2024-06-17 05:00:07,2024-06-17 18:54:07
16,2024-06-18,2024-06-18 04:54:07,2024-06-18 18:44:07
16,2024-06-19,2024-06-19 04:53:07,2024-06-19 18:48:07
16,2024-06-20,2024-06-20 04:54:07,2024-06-20 18:50:07
16,2024-06-21,2024-06-21 04:51:07,2024-06-21 18:54:07
16,2024-06-22,2024-06-22 04:55:07,2024-06-22 18:51:07
16,2024-06-23,2024-06-23 04:54:07,2024-06-23 18:51:07
16,2024-06-25,2024-06-25 13:14:10,2024-06-25 18:54:07
16,2024-06-26,2024-06-26 04:51:07,2024-06-26 18:55:07
16,2024-06-27,2024-06-27 04:54:07,2024-06-27 18:55:07
16,2024-06-28,2024-06-28 04:53:07,2024-06-28 18:43:07
16,2024-06-29,2024-06-29 04:52:07,2024-06-29 08:59:07
16,2024-06-30,2024-06-30 04:55:07,2024-06-30 18:54:07
16,2024-07-01,2024-07-01 04:53:07,2024-07-01 18:54:07
16,2024-07-02,2024-07-02 18:20:10,2024-07-02 18:52:07
16,2024-07-03,2024-07-03 04:52:07,2024-07-03 18:55:07
16,2024-07-04,2024-07-04 04:52:07,2024-07-04 18:58:07
16,2024-07-05,2024-07-05 04:53:07,2024-07-05 18:57:07
16,2024-07-06,2024-07-06 04:53:07,2024-07-06 18:56:07
16,2024-07-07,2024-07-07 04:53:07,2024-07-07 18:58:07
16,2024-07-08,2024-07-08 04:55:07,2024-07-08 18:54:07
16,2024-07-09,2024-07-09 04:55:07,2024-07-09 18:54:07
16,2024-07-10,2024-07-10 12:58:10,2024-07-10 18:50:07
16,2024-07-11,2024-07-11 04:59:07,2024-07-11 18:54:07
17,2024-01-01,2024-01-01 06:29:01,2024-01-01 17:25:14
17,2024-01-02,2024-01-02 06:20:01,2024-01-02 17:31:03
17,2024-01-03,2024-01-03 06:22:01,2024-01-03 17:25:38
17,2024-01-04,2024-01-04 06:26:00,2024-01-04 17:33:22
17,2024-01-05,2024-01-05 06:20:01,2024-01-05 17:34:04
17,2024-01-06,2024-01-06 06:20:01,2024-01-06 17:32:54
17,2024-01-07,2024-01-07 06:31:01,2024-01-07 17:28:11
17,2024-01-08,2024-01-08 06:22:00,2024-01-08 17:36:12
17,2024-01-09,2024-01-09 06:22:05,2024-01-09 17:32:29
17,2024-01-10,2024-01-10 06:29:01,2024-01-10 17:25:14
17,2024-01-11,2024-01-11 06:30:00,2024-01-11 17:34:24
17,2024-01-12,2024-01-12 06:23:01,2024-01-12 17:35:02
17,2024-01-13,2024-01-13 06:24:01,2024-01-13 17:34:55
17,2024-01-14,2024-01-14 06:26:01,2024-01-14 17:37:49
17,2024-01-15,2024-01-15 06:22:00,2024-01-15 17:40:23
17,2024-01-16,2024-01-16 06:30:02,2024-01-16 17:41:09
17,2024-01-17,2024-01-17 06:25:00,2024-01-17 17:42:16
17,2024-01-18,2024-01-18 06:23:01,2024-01-18 17:42:42
17,2024-01-19,2024-01-19 06:24:01,2024-01-19 17:44:28
17,2024-01-20,2024-01-20 06:22:00,2024-01-20 17:44:07
17,2024-01-21,2024-01-21 06:30:00,2024-01-21 17:35:05
17,2024-01-22,2024-01-22 06:26:01,2024-01-22 17:40:12
17,2024-01-23,2024-01-23 06:27:01,2024-01-23 08:59:04
17,2024-01-24,2024-01-24 06:31:00,2024-01-24 17:38:18
17,2024-01-25,2024-01-25 06:31:00,2024-01-25 17:44:02
17,2024-01-26,2024-01-26 06:29:00,2024-01-26 17:40:04
17,2024-01-27,2024-01-27 06:38:01,2024-01-27 17:36:06
17,2024-01-28,2024-01-28 06:31:11,2024-01-28 17:41:21
17,2024-01-29,2024-01-29 06:28:00,2024-01-29 08:59:00
17,2024-01-30,2024-01-30 06:19:01,2024-01-30 17:51:47
17,2024-01-31,2024-01-31 06:22:01,2024-01-31 17:51:29
17,2024-02-01,2024-02-01 06:19:01,2024-02-01 17:52:22
17,2024-02-02,2024-02-02 06:25:01,2024-02-02 12:22:31
17,2024-02-03,2024-02-03 15:00:03,2024-02-03 17:53:36
17,2024-02-04,2024-02-04 06:20:12,2024-02-04 17:48:04
17,2024-02-05,2024-02-05 06:26:15,2024-02-05 17:55:18
17,2024-02-06,2024-02-06 06:25:57,2024-02-06 17:50:02
17,2024-02-07,2024-02-07 06:19:03,2024-02-07 08:59:16
17,2024-02-08,2024-02-08 06:23:46,2024-02-08 08:59:08
17,2024-02-09,2024-02-09 06:21:54,2024-02-09 08:59:02
17,2024-02-10,2024-02-10 06:26:08,2024-02-10 17:52:01
17,2024-02-11,2024-02-11 06:13:59,2024-02-11 17:58:04
17,2024-02-12,2024-02-12 06:15:06,2024-02-12 17:53:40
17,2024-02-13,2024-02-13 06:13:48,2024-02-13 18:00:02
17,2024-02-14,2024-02-14 06:12:37,2024-02-14 18:00:53
17,2024-02-15,2024-02-15 06:11:30,2024-02-15 08:59:29
17,2024-02-16,2024-02-16 06:20:33,2024-02-16 17:53:50
17,2024-02-17,2024-02-17 06:10:41,2024-02-17 18:01:09
17,2024-02-18,2024-02-18 06:13:01,2024-02-18 08:59:01
17,2024-02-19,2024-02-19 06:12:00,2024-02-19 18:01:41
17,2024-02-20,2024-02-20 06:10:37,2024-02-20 18:04:01
17,2024-02-21,2024-02-21 06:07:08,2024-02-21 17:59:41
17,2024-02-22,2024-02-22 06:07:04,2024-02-22 17:59:51
17,2024-02-23,2024-02-23 06:13:20,2024-02-23 18:03:29
17,2024-02-24,2024-02-24 06:12:17,2024-02-24 08:59:03
17,2024-02-25,2024-02-25 06:13:41,2024-02-25 17:59:48
17,2024-02-26,2024-02-26 06:12:43,2024-02-26 17:59:36
17,2024-02-27,2024-02-27 06:09:06,2024-02-27 18:02:27
17,2024-02-28,2024-02-28 06:04:14,2024-02-28 18:04:31
17,2024-02-29,2024-02-29 06:03:15,2024-02-29 18:03:22
17,2024-03-01,2024-03-01 06:10:54,2024-03-01 18:03:29
17,2024-03-02,2024-03-02 06:09:00,2024-03-02 18:03:12
17,2024-03-03,2024-03-03 06:08:00,2024-03-03 18:07:15
17,2024-03-04,2024-03-04 05:57:54,2024-03-04 18:11:01
17,2024-03-05,2024-03-05 05:57:31,2024-03-05 08:59:36
17,2024-03-06,2024-03-06 05:56:06,2024-03-06 18:03:50
17,2024-03-07,2024-03-07 06:05:02,2024-03-07 18:02:13
17,2024-03-08,2024-03-08 06:01:02,2024-03-08 18:06:06
17,2024-03-09,2024-03-09 05:58:17,2024-03-09 08:59:20
17,2024-03-10,2024-03-10 05:58:37,2024-03-10 18:10:02
17,2024-03-11,2024-03-11 05:53:11,2024-03-11 08:59:34
17,2024-03-12,2024-03-12 05:56:16,2024-03-12 18:12:12
17,2024-03-14,2024-03-14 06:00:53,2024-03-14 08:59:56
17,2024-03-15,2024-03-15 05:50:51,2024-03-15 08:59:01
17,2024-03-16,2024-03-16 05:46:37,2024-03-16 18:14:56
17,2024-03-17,2024-03-17 05:45:52,2024-03-17 18:16:09
17,2024-03-18,2024-03-18 05:51:06,2024-03-18 08:59:05
17,2024-03-19,2024-03-19 05:52:06,2024-03-19 08:59:07
17,2024-03-20,2024-03-20 05:47:05,2024-03-20 18:10:31
17,2024-03-21,2024-03-21 05:44:39,2024-03-21 18:16:06
17,2024-03-22,2024-03-22 05:49:53,2024-03-22 18:15:04
17,2024-03-23,2024-03-23 05:41:43,2024-03-23 18:12:54
17,2024-03-24,2024-03-24 05:41:06,2024-03-24 18:16:20
17,2024-03-25,2024-03-25 05:38:43,2024-03-25 18:17:49
17,2024-03-26,2024-03-26 05:36:35,2024-03-26 18:12:54
17,2024-03-27,2024-03-27 05:41:03,2024-03-27 18:13:06
17,2024-03-28,2024-03-28 05:34:14,2024-03-28 18:19:29
17,2024-03-29,2024-03-29 05:39:03,2024-03-29 18:15:18
17,2024-03-30,2024-03-30 05:47:39,2024-03-30 18:20:34
17,2024-03-31,2024-03-31 05:34:01,2024-03-31 18:14:17
17,2024-04-01,2024-04-01 06:00:10,2024-04-01 18:14:24
17,2024-04-02,2024-04-02 05:29:47,2024-04-02 18:23:01
17,2024-04-03,2024-04-03 05:28:16,2024-04-03 08:59:21
17,2024-04-04,2024-04-04 05:28:48,2024-04-04 18:16:01
17,2024-04-05,2024-04-05 05:31:53,2024-04-05 18:12:06
17,2024-04-06,2024-04-06 05:34:58,2024-04-06 18:14:47
17,2024-04-07,2024-04-07 05:44:11,2024-04-07 18:23:01
17,2024-04-08,2024-04-08 05:28:07,2024-04-08 18:20:54
17,2024-04-09,2024-04-09 05:36:10,2024-04-09 18:18:24
17,2024-05-04,2024-05-04 06:58:26,2024-05-04 18:35:05
17,2024-05-05,2024-05-05 05:02:15,2024-05-05 18:36:01
17,2024-05-06,2024-05-06 05:02:16,2024-05-06 18:35:13
17,2024-05-07,2024-05-07 05:07:07,2024-05-07 08:59:41
17,2024-05-08,2024-05-08 05:05:14,2024-05-08 18:26:11
17,2024-05-09,2024-05-09 05:04:45,2024-05-09 08:59:49
17,2024-05-10,2024-05-10 05:07:26,2024-05-10 18:38:35
17,2024-05-11,2024-05-11 05:00:10,2024-05-11 18:38:30
17,2024-05-12,2024-05-12 04:59:24,2024-05-12 18:35:16
17,2024-05-14,2024-05-14 18:00:59,2024-05-14 18:32:05
17,2024-05-15,2024-05-15 05:03:52,2024-05-15 18:40:31
17,2024-05-16,2024-05-16 04:56:10,2024-05-16 18:40:02
17,2024-05-17,2024-05-17 04:59:40,2024-05-17 17:47:36
17,2024-05-26,2024-05-26 16:54:37,2024-05-26 18:45:39
17,2024-05-27,2024-05-27 04:58:16,2024-05-27 18:46:00
17,2024-05-28,2024-05-28 04:54:12,2024-05-28 08:59:11
17,2024-05-29,2024-05-29 04:55:36,2024-05-29 18:42:02
17,2024-05-30,2024-05-30 04:52:41,2024-05-30 18:41:30
17,2024-05-31,2024-05-31 04:51:30,2024-05-31 18:46:19
17,2024-06-01,2024-06-01 04:54:59,2024-06-01 18:44:02
17,2024-06-02,2024-06-02 04:58:05,2024-06-02 08:59:05
17,2024-06-03,2024-06-03 04:56:09,2024-06-03 18:47:19
17,2024-06-04,2024-06-04 04:53:20,2024-06-04 08:59:43
17,2024-06-05,2024-06-05 04:53:25,2024-06-05 08:59:02
17,2024-06-06,2024-06-06 04:56:57,2024-06-06 18:48:04
17,2024-06-07,2024-06-07 04:56:46,2024-06-07 18:42:16
17,2024-06-08,2024-06-08 04:52:14,2024-06-08 18:50:33
17,2024-06-09,2024-06-09 04:54:23,2024-06-09 08:59:10
17,2024-06-10,2024-06-10 04:54:16,2024-06-10 08:59:24
17,2024-06-11,2024-06-11 04:55:09,2024-06-11 18:51:35
17,2024-06-12,2024-06-12 04:55:23,2024-06-12 18:50:29
17,2024-06-13,2024-06-13 04:53:47,2024-06-13 18:51:05
17,2024-06-14,2024-06-14 04:57:18,2024-06-14 08:59:20
17,2024-06-15,2024-06-15 04:52:44,2024-06-15 18:52:57
17,2024-06-16,2024-06-16 04:53:33,2024-06-16 18:51:01
17,2024-06-17,2024-06-17 05:01:22,2024-06-17 18:49:35
17,2024-06-18,2024-06-18 04:55:24,2024-06-18 18:54:44
17,2024-06-19,2024-06-19 04:57:24,2024-06-19 08:59:05
17,2024-06-20,2024-06-20 04:54:11,2024-06-20 06:25:11
17,2024-06-23,2024-06-23 11:55:00,2024-06-23 18:52:19
17,2024-06-24,2024-06-24 04:54:13,2024-06-24 18:50:57
17,2024-06-25,2024-06-25 04:52:09,2024-06-25 18:54:51
17,2024-06-26,2024-06-26 04:52:15,2024-06-26 18:55:59
17,2024-06-27,2024-06-27 04:55:10,2024-06-27 08:59:14
17,2024-06-28,2024-06-28 04:54:01,2024-06-28 18:45:16
17,2024-06-29,2024-06-29 04:54:00,2024-06-29 08:59:19
17,2024-06-30,2024-06-30 04:55:34,2024-06-30 18:55:11
17,2024-07-01,2024-07-01 04:56:12,2024-07-01 18:53:31
17,2024-07-02,2024-07-02 18:36:26,2024-07-02 18:54:27
17,2024-07-03,2024-07-03 04:54:55,2024-07-03 18:55:25
17,2024-07-04,2024-07-04 04:55:13,2024-07-04 08:59:39
17,2024-07-05,2024-07-05 04:55:24,2024-07-05 18:58:47
17,2024-07-06,2024-07-06 04:55:27,2024-07-06 08:59:32
17,2024-07-07,2024-07-07 04:55:42,2024-07-07 18:58:16
17,2024-07-08,2024-07-08 04:56:55,2024-07-08 18:57:06
17,2024-07-09,2024-07-09 04:57:15,2024-07-09 08:59:28
17,2024-07-10,2024-07-10 04:57:32,2024-07-10 18:46:57
17,2024-07-11,2024-07-11 05:00:20,2024-07-11 18:54:36
17,2024-07-12,2024-07-12 04:58:28,2024-07-12 15:30:47
